,Unnamed: 0,Latitude,Longitude,Timestamp,"Pred: Nov 8, 2019",Collect: Actual Date/Time,Predicted: Actual Date/Time
1129,1129,50.551,-118.2408,1573207520,1573210434.5855231,2019-11-08 05:05:20,2019-11-08 05:53:54.585523
1130,1130,50.9257,-115.3535,1573207550,1573210106.6788971,2019-11-08 05:05:50,2019-11-08 05:48:26.678897
1131,1131,51.2215,-112.4226,1573207580,1573209683.5809574,2019-11-08 05:06:20,2019-11-08 05:41:23.580957
1132,1132,51.4367,-109.4575,1573207611,1573209160.8451855,2019-11-08 05:06:51,2019-11-08 05:32:40.845186
1133,1133,51.5714,-106.4186,1573207641,1573208525.4137623,2019-11-08 05:07:21,2019-11-08 05:22:05.413762
1134,1134,51.6202,-103.4171,1573207671,1573207799.518812,2019-11-08 05:07:51,2019-11-08 05:09:59.518812
1135,1135,51.5858,-100.4142,1573207701,1573206978.2496924,2019-11-08 05:08:21,2019-11-08 04:56:18.249692
1136,1136,51.4684,-97.422,1573207731,1573206069.6423774,2019-11-08 05:08:51,2019-11-08 04:41:09.642377
1137,1137,51.2647,-94.4017,1573207762,1573205067.3306177,2019-11-08 05:09:22,2019-11-08 04:24:27.330618
1138,1138,50.9827,-91.4638,1573207792,1573204018.0313847,2019-11-08 05:09:52,2019-11-08 04:06:58.031385
1139,1139,50.6215,-88.568,1573207822,1573202921.3379853,2019-11-08 05:10:22,2019-11-08 03:48:41.337985
1140,1140,50.1834,-85.7232,1573207852,1573201794.3607757,2019-11-08 05:10:52,2019-11-08 03:29:54.360776
1141,1141,49.6709,-82.9367,1573207882,1573200654.7524383,2019-11-08 05:11:22,2019-11-08 03:10:54.752438
1142,1142,49.0765,-80.1704,1573207913,1573199501.781481,2019-11-08 05:11:53,2019-11-08 02:51:41.781481
1143,1143,48.423,-77.5203,1573207943,1573198391.271586,2019-11-08 05:12:23,2019-11-08 02:33:11.271586
1144,1144,47.7044,-74.944,1573207973,1573197320.7604382,2019-11-08 05:12:53,2019-11-08 02:15:20.760438
1145,1145,46.924,-72.4443,1573208003,1573196305.6306312,2019-11-08 05:13:23,2019-11-08 01:58:25.630631
1146,1146,46.0707,-69.9829,1573208034,1573195344.4961088,2019-11-08 05:13:54,2019-11-08 01:42:24.496109
1147,1147,45.1762,-67.6415,1573208064,1573194481.1737595,2019-11-08 05:14:24,2019-11-08 01:28:01.173759
1148,1148,44.2302,-65.3787,1573208094,1573193709.0123854,2019-11-08 05:14:54,2019-11-08 01:15:09.012385
1149,1149,43.2358,-63.1931,1573208124,1573193035.6456141,2019-11-08 05:15:24,2019-11-08 01:03:55.645614
1150,1150,42.1785,-61.0486,1573208154,1573192458.2009501,2019-11-08 05:15:54,2019-11-08 00:54:18.200950
1151,1151,41.0963,-59.014,1573208184,1573191999.3330584,2019-11-08 05:16:24,2019-11-08 00:46:39.333058
1152,1152,39.975,-57.0507,1573208215,1573191650.117067,2019-11-08 05:16:55,2019-11-08 00:40:50.117067
1153,1153,38.8173,-55.1557,1573208245,1573191410.167202,2019-11-08 05:17:25,2019-11-08 00:36:50.167202
1154,1154,37.6058,-53.2966,1573208275,1573191276.0346887,2019-11-08 05:17:55,2019-11-08 00:34:36.034689
1155,1155,36.3827,-51.531,1573208305,1573191248.304173,2019-11-08 05:18:25,2019-11-08 00:34:08.304173
1156,1156,35.1306,-49.8247,1573208335,1573191318.6987658,2019-11-08 05:18:55,2019-11-08 00:35:18.698766
1157,1157,33.8516,-48.1742,1573208365,1573191480.853964,2019-11-08 05:19:25,2019-11-08 00:38:00.853964
1158,1158,32.526,-46.5508,1573208396,1573191732.0224087,2019-11-08 05:19:56,2019-11-08 00:42:12.022409
1159,1159,31.199,-45.0039,1573208426,1573192055.6390312,2019-11-08 05:20:26,2019-11-08 00:47:35.639031
1160,1160,29.8511,-43.5039,1573208456,1573192446.0915825,2019-11-08 05:20:56,2019-11-08 00:54:06.091583
1161,1161,28.4838,-42.0477,1573208486,1573192893.99249,2019-11-08 05:21:26,2019-11-08 01:01:33.992490
1162,1162,27.0754,-40.6089,1573208517,1573193398.325833,2019-11-08 05:21:57,2019-11-08 01:09:58.325833
1163,1163,25.6734,-39.2318,1573208547,1573193932.6994615,2019-11-08 05:22:27,2019-11-08 01:18:52.699461
1164,1164,24.2563,-37.8898,1573208577,1573194495.318848,2019-11-08 05:22:57,2019-11-08 01:28:15.318848
1165,1165,22.8254,-36.5804,1573208607,1573195076.715592,2019-11-08 05:23:27,2019-11-08 01:37:56.715592
1166,1166,21.3577,-35.2798,1573208638,1573195677.7647781,2019-11-08 05:23:58,2019-11-08 01:47:57.764778
1167,1167,19.9026,-34.0285,1573208668,1573196269.9909844,2019-11-08 05:24:28,2019-11-08 01:57:49.990984
1168,1168,18.4371,-32.8025,1573208698,1573196855.3089588,2019-11-08 05:24:58,2019-11-08 02:07:35.308959
1169,1169,16.9621,-31.5994,1573208728,1573197426.5612924,2019-11-08 05:25:28,2019-11-08 02:17:06.561292
1170,1170,15.4539,-30.3976,1573208758,1573197986.2451637,2019-11-08 05:25:58,2019-11-08 02:26:26.245164
1171,1171,13.9628,-29.2343,1573208788,1573198510.4027116,2019-11-08 05:26:28,2019-11-08 02:35:10.402712
1172,1172,12.4649,-28.0875,1573208819,1573199003.778906,2019-11-08 05:26:59,2019-11-08 02:43:23.778906
1173,1173,10.9608,-26.9553,1573208849,1573199462.6454158,2019-11-08 05:27:29,2019-11-08 02:51:02.645416
1174,1174,9.452,-25.8361,1573208879,1573199884.0421724,2019-11-08 05:27:59,2019-11-08 02:58:04.042172
1175,1175,7.9136,-24.7094,1573208909,1573200272.248776,2019-11-08 05:28:29,2019-11-08 03:04:32.248776
1176,1176,6.3968,-23.6104,1573208939,1573200613.5541534,2019-11-08 05:28:59,2019-11-08 03:10:13.554153
1177,1177,4.8771,-22.5186,1573208969,1573200914.6333234,2019-11-08 05:29:29,2019-11-08 03:15:14.633323
1178,1178,3.3553,-21.4324,1573209000,1573201176.2281146,2019-11-08 05:30:00,2019-11-08 03:19:36.228115
1179,1179,1.8065,-20.3318,1573209030,1573201403.3708482,2019-11-08 05:30:30,2019-11-08 03:23:23.370848
1180,1180,0.2823,-19.2514,1573209060,1573201590.8643985,2019-11-08 05:31:00,2019-11-08 03:26:30.864398
1181,1181,-1.242,-18.1714,1573209090,1573201745.6684167,2019-11-08 05:31:30,2019-11-08 03:29:05.668417
1182,1182,-2.7656,-17.09,1573209120,1573201871.2854688,2019-11-08 05:32:00,2019-11-08 03:31:11.285469
1183,1183,-4.3133,-15.9875,1573209151,1573201973.1082947,2019-11-08 05:32:31,2019-11-08 03:32:53.108295
1184,1184,-5.8337,-14.8981,1573209181,1573202052.2089791,2019-11-08 05:33:01,2019-11-08 03:34:12.208979
1185,1185,-7.3515,-13.802,1573209211,1573202115.0467253,2019-11-08 05:33:31,2019-11-08 03:35:15.046725
1186,1186,-8.8659,-12.6977,1573209241,1573202166.3479528,2019-11-08 05:34:01,2019-11-08 03:36:06.347953
1187,1187,-10.3763,-11.5831,1573209271,1573202211.0063407,2019-11-08 05:34:31,2019-11-08 03:36:51.006341
1188,1188,-11.907,-10.4375,1573209302,1573202254.5748856,2019-11-08 05:35:02,2019-11-08 03:37:34.574886
1189,1189,-13.4069,-9.2968,1573209332,1573202300.383399,2019-11-08 05:35:32,2019-11-08 03:38:20.383399
1190,1190,-14.9003,-8.1402,1573209362,1573202353.7109306,2019-11-08 05:36:02,2019-11-08 03:39:13.710931
1191,1191,-16.3862,-6.9659,1573209392,1573202418.7803245,2019-11-08 05:36:32,2019-11-08 03:40:18.780324
1192,1192,-17.8886,-5.7515,1573209423,1573202500.9893785,2019-11-08 05:37:03,2019-11-08 03:41:40.989378
1193,1193,-19.3572,-4.5348,1573209453,1573202601.1354194,2019-11-08 05:37:33,2019-11-08 03:43:21.135419
1194,1194,-20.8156,-3.2938,1573209483,1573202723.4171946,2019-11-08 05:38:03,2019-11-08 03:45:23.417195
1195,1195,-22.287,-2.0048,1573209513,1573202872.9397671,2019-11-08 05:38:33,2019-11-08 03:47:52.939767
1196,1196,-23.7219,-0.7078,1573209543,1573203046.6829896,2019-11-08 05:39:03,2019-11-08 03:50:46.682990
1197,1197,-25.1436,0.621,1573209573,1573203248.23306,2019-11-08 05:39:33,2019-11-08 03:54:08.233060
1198,1198,-26.5506,1.9837,1573209604,1573203478.1894064,2019-11-08 05:40:04,2019-11-08 03:57:58.189406
1199,1199,-27.9649,3.4071,1573209634,1573203741.2498412,2019-11-08 05:40:34,2019-11-08 04:02:21.249841
1200,1200,-29.3383,4.8468,1573209664,1573204028.146609,2019-11-08 05:41:04,2019-11-08 04:07:08.146609
1201,1201,-30.6929,6.329,1573209694,1573204341.8930326,2019-11-08 05:41:34,2019-11-08 04:12:21.893033
1202,1202,-32.0271,7.8567,1573209724,1573204680.8278742,2019-11-08 05:42:04,2019-11-08 04:18:00.827874
1203,1203,-33.3608,9.4594,1573209755,1573205048.9365096,2019-11-08 05:42:35,2019-11-08 04:24:08.936510
1204,1204,-34.6484,11.088,1573209785,1573205431.4958055,2019-11-08 05:43:05,2019-11-08 04:30:31.495806
1205,1205,-35.91,12.7714,1573209815,1573205831.2405205,2019-11-08 05:43:35,2019-11-08 04:37:11.240520
1206,1206,-37.1435,14.5127,1573209845,1573206244.678587,2019-11-08 05:44:05,2019-11-08 04:44:04.678587
1207,1207,-38.3664,16.3457,1573209876,1573206675.1084695,2019-11-08 05:44:36,2019-11-08 04:51:15.108469
1208,1208,-39.5363,18.2134,1573209906,1573207104.2450361,2019-11-08 05:45:06,2019-11-08 04:58:24.245036
1209,1209,-40.6709,20.1485,1573209936,1573207534.6899793,2019-11-08 05:45:36,2019-11-08 05:05:34.689979
1210,1210,-41.7855,22.1878,1573209966,1573207968.8598814,2019-11-08 05:46:06,2019-11-08 05:12:48.859881
1211,1211,-42.8407,24.2671,1573209997,1573208387.5763793,2019-11-08 05:46:37,2019-11-08 05:19:47.576379
1212,1212,-43.852,26.4213,1573210027,1573208792.8348055,2019-11-08 05:47:07,2019-11-08 05:26:32.834805
1213,1213,-44.8318,28.6899,1573210057,1573209185.474916,2019-11-08 05:47:37,2019-11-08 05:33:05.474916
1214,1214,-45.7451,31.0,1573210087,1573209547.0142553,2019-11-08 05:48:07,2019-11-08 05:39:07.014255
1215,1215,-46.6048,33.3888,1573210117,1573209878.1016104,2019-11-08 05:48:37,2019-11-08 05:44:38.101610
1216,1216,-47.4075,35.8557,1573210147,1573210172.510699,2019-11-08 05:49:07,2019-11-08 05:49:32.510699
1217,1217,-48.1618,38.443,1573210178,1573210427.6025739,2019-11-08 05:49:38,2019-11-08 05:53:47.602574
1218,1218,-48.8396,41.0638,1573210208,1573210628.2036185,2019-11-08 05:50:08,2019-11-08 05:57:08.203619
1219,1219,-49.4503,43.7559,1573210238,1573210771.9256866,2019-11-08 05:50:38,2019-11-08 05:59:31.925687
1220,1220,-49.9907,46.5147,1573210268,1573210851.8277395,2019-11-08 05:51:08,2019-11-08 06:00:51.827739
1221,1221,-50.458,49.3346,1573210298,1573210861.1481748,2019-11-08 05:51:38,2019-11-08 06:01:01.148175
1222,1222,-50.8553,52.257,1573210329,1573210791.579211,2019-11-08 05:52:09,2019-11-08 05:59:51.579211
1223,1223,-51.1672,55.1772,1573210359,1573210639.546925,2019-11-08 05:52:39,2019-11-08 05:57:19.546925
1224,1224,-51.3989,58.1331,1573210389,1573210399.7446105,2019-11-08 05:53:09,2019-11-08 05:53:19.744611
1225,1225,-51.549,61.1156,1573210419,1573210068.465,2019-11-08 05:53:39,2019-11-08 05:47:48.465000
1226,1226,-51.6169,64.1629,1573210450,1573209635.8742018,2019-11-08 05:54:10,2019-11-08 05:40:35.874202
1227,1227,-51.5999,67.1632,1573210480,1573209116.0019937,2019-11-08 05:54:40,2019-11-08 05:31:56.001994
1228,1228,-51.5,70.1554,1573210510,1573208504.3083262,2019-11-08 05:55:10,2019-11-08 05:21:44.308326
1229,1229,-51.3177,73.1284,1573210540,1573207804.5573442,2019-11-08 05:55:40,2019-11-08 05:10:04.557344
1230,1230,-51.0493,76.1204,1573210570,1573207009.0519688,2019-11-08 05:56:10,2019-11-08 04:56:49.051969
1231,1231,-50.7052,79.0226,1573210601,1573206151.948464,2019-11-08 05:56:41,2019-11-08 04:42:31.948464
1232,1232,-50.2838,81.8758,1573210631,1573205230.3932061,2019-11-08 05:57:11,2019-11-08 04:27:10.393206
1233,1233,-49.7876,84.6722,1573210661,1573204255.4082189,2019-11-08 05:57:41,2019-11-08 04:10:55.408219
1234,1234,-49.2093,87.4501,1573210691,1573203221.8638997,2019-11-08 05:58:11,2019-11-08 03:53:41.863900
1235,1235,-48.571,90.1129,1573210721,1573202176.6706207,2019-11-08 05:58:41,2019-11-08 03:36:16.670621
1236,1236,-47.867,92.7026,1573210751,1573201116.2711792,2019-11-08 05:59:11,2019-11-08 03:18:36.271179
1237,1237,-47.1008,95.2163,1573210782,1573200053.8054194,2019-11-08 05:59:42,2019-11-08 03:00:53.805419
1238,1238,-46.2755,97.6523,1573210812,1573199001.7448993,2019-11-08 06:00:12,2019-11-08 02:43:21.744899
1239,1239,-45.3796,100.0483,1573210842,1573197955.3671992,2019-11-08 06:00:42,2019-11-08 02:25:55.367199
1240,1240,-44.4458,102.3259,1573210872,1573196960.208836,2019-11-08 06:01:12,2019-11-08 02:09:20.208836
1241,1241,-43.4631,104.5261,1573210902,1573196008.9254816,2019-11-08 06:01:42,2019-11-08 01:53:28.925482
1242,1242,-42.4348,106.6499,1573210932,1573195110.636311,2019-11-08 06:02:12,2019-11-08 01:38:30.636311
1243,1243,-41.3456,108.7333,1573210963,1573194259.5456808,2019-11-08 06:02:43,2019-11-08 01:24:19.545681
1244,1244,-40.2343,110.71,1573210993,1573193490.3523047,2019-11-08 06:03:13,2019-11-08 01:11:30.352305
1245,1245,-39.0861,112.6178,1573211023,1573192793.8941414,2019-11-08 06:03:43,2019-11-08 00:59:53.894141
1246,1246,-37.9035,114.4598,1573211053,1573192174.4013817,2019-11-08 06:04:13,2019-11-08 00:49:34.401382
1247,1247,-36.6687,116.2677,1573211084,1573191626.9498868,2019-11-08 06:04:44,2019-11-08 00:40:26.949887
1248,1248,-35.4246,117.9854,1573211114,1573191171.7718503,2019-11-08 06:05:14,2019-11-08 00:32:51.771850
1249,1249,-34.1532,119.6464,1573211144,1573190800.4993975,2019-11-08 06:05:44,2019-11-08 00:26:40.499398
1250,1250,-32.8568,121.2537,1573211174,1573190513.7632732,2019-11-08 06:06:14,2019-11-08 00:21:53.763273
1251,1251,-31.5146,122.8366,1573211205,1573190308.6585639,2019-11-08 06:06:45,2019-11-08 00:18:28.658564
1252,1252,-30.173,124.3455,1573211235,1573190191.1974046,2019-11-08 06:07:15,2019-11-08 00:16:31.197405
1253,1253,-28.7888,125.8342,1573211265,1573190156.0255952,2019-11-08 06:07:45,2019-11-08 00:15:56.025595
1254,1254,-27.4089,127.257,1573211295,1573190202.428976,2019-11-08 06:08:15,2019-11-08 00:16:42.428976
1255,1255,-25.989,128.6639,1573211326,1573190329.5136924,2019-11-08 06:08:46,2019-11-08 00:18:49.513692
1256,1256,-24.5767,130.012,1573211356,1573190530.4309597,2019-11-08 06:09:16,2019-11-08 00:22:10.430960
1257,1257,-23.1504,131.3268,1573211386,1573190803.4518278,2019-11-08 06:09:46,2019-11-08 00:26:43.451828
1258,1258,-21.7112,132.6114,1573211416,1573191145.3634691,2019-11-08 06:10:16,2019-11-08 00:32:25.363469
1259,1259,-20.2602,133.8678,1573211446,1573191552.3537521,2019-11-08 06:10:46,2019-11-08 00:39:12.353752
1260,1260,-18.7742,135.1188,1573211477,1573192028.8571517,2019-11-08 06:11:17,2019-11-08 00:47:08.857152
1261,1261,-17.3028,136.3256,1573211507,1573192554.9974947,2019-11-08 06:11:47,2019-11-08 00:55:54.997495
1262,1262,-15.8227,137.5113,1573211537,1573193133.8340297,2019-11-08 06:12:17,2019-11-08 01:05:33.834030
1263,1263,-14.3347,138.6779,1573211567,1573193760.7987032,2019-11-08 06:12:47,2019-11-08 01:16:00.798703
1264,1264,-12.8149,139.8463,1573211598,1573194442.6448252,2019-11-08 06:13:18,2019-11-08 01:27:22.644825
1265,1265,-11.3138,140.9805,1573211628,1573195152.3413467,2019-11-08 06:13:48,2019-11-08 01:39:12.341347
1266,1266,-9.8072,142.1015,1573211658,1573195895.7414863,2019-11-08 06:14:18,2019-11-08 01:51:35.741486
1267,1267,-8.2964,143.2111,1573211688,1573196667.8615124,2019-11-08 06:14:48,2019-11-08 02:04:27.861512
1268,1268,-6.7561,144.3297,1573211718,1573197477.449922,2019-11-08 06:15:18,2019-11-08 02:17:57.449922
1269,1269,-5.2381,145.4222,1573211748,1573198292.8157704,2019-11-08 06:15:48,2019-11-08 02:31:32.815770
1270,1270,-3.7178,146.5088,1573211779,1573199122.2333279,2019-11-08 06:16:19,2019-11-08 02:45:22.233328
1271,1271,-2.1958,147.5911,1573211809,1573199960.8837626,2019-11-08 06:16:49,2019-11-08 02:59:20.883763
1272,1272,-0.6474,148.689,1573211839,1573200818.3866298,2019-11-08 06:17:19,2019-11-08 03:13:38.386630
1273,1273,0.8758,149.7681,1573211869,1573201662.060178,2019-11-08 06:17:49,2019-11-08 03:27:42.060178
1274,1274,2.3986,150.8482,1573211899,1573202501.8109984,2019-11-08 06:18:19,2019-11-08 03:41:41.810998
1275,1275,3.9204,151.9311,1573211929,1573203333.7596128,2019-11-08 06:18:49,2019-11-08 03:55:33.759613
1276,1276,5.4406,153.0184,1573211959,1573204154.1407628,2019-11-08 06:19:19,2019-11-08 04:09:14.140763
1277,1277,6.9836,154.1302,1573211990,1573204972.8504004,2019-11-08 06:19:50,2019-11-08 04:22:52.850400
1278,1278,8.4983,155.2318,1573212020,1573205759.829974,2019-11-08 06:20:20,2019-11-08 04:35:59.829974
1279,1279,10.009,156.3431,1573212050,1573206525.6521342,2019-11-08 06:20:50,2019-11-08 04:48:45.652134
1280,1280,11.515,157.466,1573212080,1573207267.6178305,2019-11-08 06:21:20,2019-11-08 05:01:07.617831
1281,1281,13.0406,158.6214,1573212111,1573207994.7624671,2019-11-08 06:21:51,2019-11-08 05:13:14.762467
1282,1282,14.5351,159.7734,1573212141,1573208680.6007383,2019-11-08 06:22:21,2019-11-08 05:24:40.600738
1283,1283,16.0224,160.9428,1573212171,1573209334.4485772,2019-11-08 06:22:51,2019-11-08 05:35:34.448577
1284,1284,17.5019,162.1316,1573212201,1573209953.1795855,2019-11-08 06:23:21,2019-11-08 05:45:53.179585
1285,1285,18.9971,163.3624,1573212232,1573210542.397109,2019-11-08 06:23:52,2019-11-08 05:55:42.397109
1286,1286,20.4582,164.5973,1573212262,1573211078.1088436,2019-11-08 06:24:22,2019-11-08 06:04:38.108844
1287,1287,21.9082,165.8579,1573212292,1573211564.0722945,2019-11-08 06:24:52,2019-11-08 06:12:44.072294
1288,1288,23.3464,167.1471,1573212322,1573211992.628488,2019-11-08 06:25:22,2019-11-08 06:19:52.628488
1289,1289,24.7952,168.4894,1573212352,1573212358.91446,2019-11-08 06:25:52,2019-11-08 06:25:58.914460
1290,1290,26.2058,169.8434,1573212383,1573212637.3846035,2019-11-08 06:26:23,2019-11-08 06:30:37.384604
1291,1291,27.6009,171.2336,1573212413,1573212817.3538017,2019-11-08 06:26:53,2019-11-08 06:33:37.353802
1292,1292,28.9791,172.6628,1573212443,1573212876.493415,2019-11-08 06:27:23,2019-11-08 06:34:36.493415
1293,1293,30.3615,174.1586,1573212473,1573212783.5878892,2019-11-08 06:27:53,2019-11-08 06:33:03.587889
1294,1294,31.7011,175.675,1573212503,1573212505.1223266,2019-11-08 06:28:23,2019-11-08 06:28:25.122327
1295,1295,33.0188,177.2391,1573212533,1573211995.5863376,2019-11-08 06:28:53,2019-11-08 06:19:55.586338
1296,1296,34.3345,178.8816,1573212564,1573211182.7800934,2019-11-08 06:29:24,2019-11-08 06:06:22.780093
1297,1297,35.6029,-179.4484,1573212594,1573208746.3577654,2019-11-08 06:29:54,2019-11-08 05:25:46.357765
1298,1298,36.8441,-177.7209,1573212624,1573208852.7209544,2019-11-08 06:30:24,2019-11-08 05:27:32.720954
1299,1299,38.0552,-175.9331,1573212654,1573208957.4202955,2019-11-08 06:30:54,2019-11-08 05:29:17.420295
1300,1300,39.2343,-174.0818,1573212684,1573209069.2481794,2019-11-08 06:31:24,2019-11-08 05:31:09.248179
1301,1301,40.3975,-172.1314,1573212715,1573209199.0281324,2019-11-08 06:31:55,2019-11-08 05:33:19.028132
1302,1302,41.5041,-170.1425,1573212745,1573209350.254846,2019-11-08 06:32:25,2019-11-08 05:35:50.254846
1303,1303,42.5706,-168.0816,1573212775,1573209531.0388265,2019-11-08 06:32:55,2019-11-08 05:38:51.038826
1304,1304,43.594,-165.946,1573212805,1573209746.244703,2019-11-08 06:33:25,2019-11-08 05:42:26.244703
1305,1305,44.5871,-163.6964,1573212836,1573210003.0291712,2019-11-08 06:33:56,2019-11-08 05:46:43.029171
1306,1306,45.5142,-161.4052,1573212866,1573210293.1743162,2019-11-08 06:34:26,2019-11-08 05:51:33.174316
1307,1307,46.3886,-159.0352,1573212896,1573210618.170309,2019-11-08 06:34:56,2019-11-08 05:56:58.170309
1308,1308,47.2068,-156.5867,1573212926,1573210972.431999,2019-11-08 06:35:26,2019-11-08 06:02:52.431999
1309,1309,47.9777,-154.0175,1573212956,1573211353.5789652,2019-11-08 06:35:56,2019-11-08 06:09:13.578965
1310,1310,48.6726,-151.4139,1573212987,1573211736.9163396,2019-11-08 06:36:27,2019-11-08 06:15:36.916340
1311,1311,49.3011,-148.7376,1573213017,1573212113.5153623,2019-11-08 06:36:57,2019-11-08 06:21:53.515362
1312,1312,49.8601,-145.9932,1573213047,1573212465.5981543,2019-11-08 06:37:27,2019-11-08 06:27:45.598154
1313,1313,50.3541,-143.1385,1573213077,1573212778.1778467,2019-11-08 06:37:57,2019-11-08 06:32:58.177847
1314,1314,50.764,-140.2742,1573213107,1573213019.813203,2019-11-08 06:38:27,2019-11-08 06:36:59.813203
1315,1315,51.0962,-137.3617,1573213137,1573213175.06253,2019-11-08 06:38:57,2019-11-08 06:39:35.062530
1316,1316,51.3485,-134.4104,1573213168,1573213223.8462665,2019-11-08 06:39:28,2019-11-08 06:40:23.846267
1317,1317,51.5214,-131.3805,1573213198,1573213145.824968,2019-11-08 06:39:58,2019-11-08 06:39:05.824968
1318,1318,51.6083,-128.3826,1573213228,1573212928.7950017,2019-11-08 06:40:28,2019-11-08 06:35:28.795002
1319,1319,51.6119,-125.3784,1573213258,1573212561.9491713,2019-11-08 06:40:58,2019-11-08 06:29:21.949171
1320,1320,51.5302,-122.3302,1573213289,1573212029.6765008,2019-11-08 06:41:29,2019-11-08 06:20:29.676501
